id,proximity_score
2545,0.13545709229571928
2551,0.13545709229571928
2555,0.14744195615489714
2556,1.0
2562,1.0
2571,0.30151134457776363
2575,0.7071067811865475
2578,0.19069251784911848
2581,0.2
2582,0.2
2585,0.0
2592,1.0
2598,0.4472135954999579
2604,0.7071067811865475
2605,0.5773502691896258
2608,0.09578262852211514
2616,0.35355339059327373
2617,1.0
2621,0.1643989873053573
2622,0.5
2626,0.3779644730092272
2627,0.0
2628,1.0
2636,0.5773502691896258
2642,0.0
2643,0.5773502691896258
2654,0.5773502691896258
2657,0.0
2660,0.17277368511627203
2662,0.17277368511627203
2666,0.17677669529663687
2669,0.17677669529663687
2670,0.17677669529663687
2671,1.0
2672,0.14433756729740646
2673,0.21320071635561041
2675,0.4082482904638631
2677,0.17677669529663687
2680,0.17677669529663687
2685,0.7071067811865475
2686,0.17677669529663687
2688,0.17677669529663687
2691,0.7071067811865475
2695,1.0
2696,1.0
2697,0.2
2698,0.7071067811865475
2700,0.35355339059327373
2704,0.3333333333333333
2708,0.0
2709,0.15617376188860607
2710,0.7071067811865475
2712,0.15075567228888181
2715,1.0
2725,0.35355339059327373
2728,0.1643989873053573
2729,0.1643989873053573
2733,0.19611613513818404
2735,0.21320071635561041
2736,0.31622776601683794
2737,1.0
2741,0.31622776601683794
2744,0.16222142113076254
2750,0.10286889997472794
2752,1.0
2755,1.0
2758,0.18257418583505536
2768,0.12309149097933272
2777,0.1466471150213533
2782,0.0
2784,0.5773502691896258
2785,0.5
2786,0.11359236684941296
2787,1.0
2791,0.16666666666666666
2796,0.12909944487358055
2798,0.15811388300841897
2800,0.1543033499620919
2802,0.12909944487358055
2808,1.0
2816,0.0
2818,0.14002800840280097
2820,0.5773502691896258
2823,0.7071067811865475
2826,0.11744404390294069
2831,0.7071067811865475
2833,0.2773500981126146
2834,0.14824986333222023
2835,1.0
2836,0.14824986333222023
2838,0.31622776601683794
2839,0.14433756729740646
2841,0.14433756729740646
2845,0.5773502691896258
2846,0.5
2847,0.14907119849998599
2853,0.5773502691896258
2855,0.7071067811865475
2859,1.0
2861,1.0
2865,0.17277368511627203
2866,0.17277368511627203
2867,1.0
2869,0.17277368511627203
2870,1.0
2871,0.17025130615174972
2872,0.17025130615174972
2874,0.0
2875,0.17025130615174972
2876,0.17025130615174972
2880,0.2182178902359924
2882,0.2182178902359924
2883,1.0
2885,0.10259783520851541
2887,0.10259783520851541
2892,0.7071067811865475
2894,0.19611613513818404
2895,1.0
2896,0.14824986333222023
2897,0.0
2898,0.1690308509457033
2899,0.0
2901,1.0
2902,0.5
2905,0.18569533817705186
2909,0.0
2912,0.4472135954999579
2914,0.125
2915,0.125
2918,0.125
2920,0.0
2921,0.15249857033260467
2924,0.10752066611409407
2932,0.0
2935,0.14285714285714285
2943,1.0
2944,1.0
2949,0.19425717247145283
2958,0.31622776601683794
2964,0.10206207261596577
2966,0.5
2968,0.159111456835146
2971,0.07993607669774315
2973,0.07993607669774315
2974,0.23570226039551587
2975,0.07993607669774315
2976,0.0
2980,0.14433756729740646
2984,0.0
2987,0.2721655269759087
2990,0.0
2991,0.0
3002,0.0
3004,0.2721655269759087
3008,0.0
3010,0.0
3012,0.0
3013,0.0
3017,1.0
3021,0.23249527748763857
3026,0.35355339059327373
3029,0.23570226039551587
3030,1.0
3032,0.0
3036,0.10075854437197568
